"chr","start","end","copy","state","Min","Maj","cell_id"
"13",109500001,1.1e+08,2,2,1,1,"SA01-Library-2-2"
"13",110000001,110500000,2,2,1,1,"SA01-Library-2-2"
"13",110500001,1.11e+08,2,2,1,1,"SA01-Library-2-2"
"13",111000001,111500000,2,2,1,1,"SA01-Library-2-2"
"13",111500001,1.12e+08,2,2,1,1,"SA01-Library-2-2"
"13",112000001,112500000,2,2,1,1,"SA01-Library-2-2"
"13",112500001,1.13e+08,2,2,1,1,"SA01-Library-2-2"
"13",113000001,113500000,2,2,1,1,"SA01-Library-2-2"
"13",113500001,1.14e+08,2,2,1,1,"SA01-Library-2-2"
"13",114000001,114500000,2,2,1,1,"SA01-Library-2-2"
"14",1,5e+05,2,2,1,1,"SA01-Library-2-2"
"14",500001,1e+06,2,2,1,1,"SA01-Library-2-2"
"14",1000001,1500000,2,2,1,1,"SA01-Library-2-2"
"14",1500001,2e+06,2,2,1,1,"SA01-Library-2-2"
"14",2000001,2500000,2,2,1,1,"SA01-Library-2-2"
"14",2500001,3e+06,2,2,1,1,"SA01-Library-2-2"
"14",3000001,3500000,2,2,1,1,"SA01-Library-2-2"
"14",3500001,4e+06,2,2,1,1,"SA01-Library-2-2"
"14",4000001,4500000,2,2,1,1,"SA01-Library-2-2"
"14",4500001,5e+06,2,2,1,1,"SA01-Library-2-2"
"14",5000001,5500000,2,2,1,1,"SA01-Library-2-2"
"14",5500001,6e+06,2,2,1,1,"SA01-Library-2-2"
"14",6000001,6500000,2,2,1,1,"SA01-Library-2-2"
"14",6500001,7e+06,2,2,1,1,"SA01-Library-2-2"
"14",7000001,7500000,2,2,1,1,"SA01-Library-2-2"
"14",7500001,8e+06,2,2,1,1,"SA01-Library-2-2"
"14",8000001,8500000,2,2,1,1,"SA01-Library-2-2"
"14",8500001,9e+06,2,2,1,1,"SA01-Library-2-2"
"14",9000001,9500000,2,2,1,1,"SA01-Library-2-2"
"14",9500001,1e+07,2,2,1,1,"SA01-Library-2-2"
"14",10000001,10500000,2,2,1,1,"SA01-Library-2-2"
"14",10500001,1.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",11000001,11500000,2,2,1,1,"SA01-Library-2-2"
"14",11500001,1.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",12000001,12500000,2,2,1,1,"SA01-Library-2-2"
"14",12500001,1.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",13000001,13500000,2,2,1,1,"SA01-Library-2-2"
"14",13500001,1.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",14000001,14500000,2,2,1,1,"SA01-Library-2-2"
"14",14500001,1.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",15000001,15500000,2,2,1,1,"SA01-Library-2-2"
"14",15500001,1.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",16000001,16500000,2,2,1,1,"SA01-Library-2-2"
"14",16500001,1.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",17000001,17500000,2,2,1,1,"SA01-Library-2-2"
"14",17500001,1.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",18000001,18500000,2,2,1,1,"SA01-Library-2-2"
"14",18500001,1.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",19000001,19500000,2,2,1,1,"SA01-Library-2-2"
"14",19500001,2e+07,2,2,1,1,"SA01-Library-2-2"
"14",20000001,20500000,2,2,1,1,"SA01-Library-2-2"
"14",20500001,2.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",21000001,21500000,2,2,1,1,"SA01-Library-2-2"
"14",21500001,2.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",22000001,22500000,2,2,1,1,"SA01-Library-2-2"
"14",22500001,2.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",23000001,23500000,2,2,1,1,"SA01-Library-2-2"
"14",23500001,2.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",24000001,24500000,2,2,1,1,"SA01-Library-2-2"
"14",24500001,2.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",25000001,25500000,2,2,1,1,"SA01-Library-2-2"
"14",25500001,2.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",26000001,26500000,2,2,1,1,"SA01-Library-2-2"
"14",26500001,2.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",27000001,27500000,2,2,1,1,"SA01-Library-2-2"
"14",27500001,2.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",28000001,28500000,2,2,1,1,"SA01-Library-2-2"
"14",28500001,2.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",29000001,29500000,2,2,1,1,"SA01-Library-2-2"
"14",29500001,3e+07,2,2,1,1,"SA01-Library-2-2"
"14",30000001,30500000,2,2,1,1,"SA01-Library-2-2"
"14",30500001,3.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",31000001,31500000,2,2,1,1,"SA01-Library-2-2"
"14",31500001,3.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",32000001,32500000,2,2,1,1,"SA01-Library-2-2"
"14",32500001,3.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",33000001,33500000,2,2,1,1,"SA01-Library-2-2"
"14",33500001,3.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",34000001,34500000,2,2,1,1,"SA01-Library-2-2"
"14",34500001,3.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",35000001,35500000,2,2,1,1,"SA01-Library-2-2"
"14",35500001,3.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",36000001,36500000,2,2,1,1,"SA01-Library-2-2"
"14",36500001,3.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",37000001,37500000,2,2,1,1,"SA01-Library-2-2"
"14",37500001,3.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",38000001,38500000,2,2,1,1,"SA01-Library-2-2"
"14",38500001,3.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",39000001,39500000,2,2,1,1,"SA01-Library-2-2"
"14",39500001,4e+07,2,2,1,1,"SA01-Library-2-2"
"14",40000001,40500000,2,2,1,1,"SA01-Library-2-2"
"14",40500001,4.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",41000001,41500000,2,2,1,1,"SA01-Library-2-2"
"14",41500001,4.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",42000001,42500000,2,2,1,1,"SA01-Library-2-2"
"14",42500001,4.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",43000001,43500000,2,2,1,1,"SA01-Library-2-2"
"14",43500001,4.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",44000001,44500000,2,2,1,1,"SA01-Library-2-2"
"14",44500001,4.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",45000001,45500000,2,2,1,1,"SA01-Library-2-2"
"14",45500001,4.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",46000001,46500000,2,2,1,1,"SA01-Library-2-2"
"14",46500001,4.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",47000001,47500000,2,2,1,1,"SA01-Library-2-2"
"14",47500001,4.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",48000001,48500000,2,2,1,1,"SA01-Library-2-2"
"14",48500001,4.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",49000001,49500000,2,2,1,1,"SA01-Library-2-2"
"14",49500001,5e+07,2,2,1,1,"SA01-Library-2-2"
"14",50000001,50500000,2,2,1,1,"SA01-Library-2-2"
"14",50500001,5.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",51000001,51500000,2,2,1,1,"SA01-Library-2-2"
"14",51500001,5.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",52000001,52500000,2,2,1,1,"SA01-Library-2-2"
"14",52500001,5.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",53000001,53500000,2,2,1,1,"SA01-Library-2-2"
"14",53500001,5.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",54000001,54500000,2,2,1,1,"SA01-Library-2-2"
"14",54500001,5.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",55000001,55500000,2,2,1,1,"SA01-Library-2-2"
"14",55500001,5.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",56000001,56500000,2,2,1,1,"SA01-Library-2-2"
"14",56500001,5.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",57000001,57500000,2,2,1,1,"SA01-Library-2-2"
"14",57500001,5.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",58000001,58500000,2,2,1,1,"SA01-Library-2-2"
"14",58500001,5.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",59000001,59500000,2,2,1,1,"SA01-Library-2-2"
"14",59500001,6e+07,2,2,1,1,"SA01-Library-2-2"
"14",60000001,60500000,2,2,1,1,"SA01-Library-2-2"
"14",60500001,6.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",61000001,61500000,2,2,1,1,"SA01-Library-2-2"
"14",61500001,6.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",62000001,62500000,2,2,1,1,"SA01-Library-2-2"
"14",62500001,6.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",63000001,63500000,2,2,1,1,"SA01-Library-2-2"
"14",63500001,6.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",64000001,64500000,2,2,1,1,"SA01-Library-2-2"
"14",64500001,6.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",65000001,65500000,2,2,1,1,"SA01-Library-2-2"
"14",65500001,6.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",66000001,66500000,2,2,1,1,"SA01-Library-2-2"
"14",66500001,6.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",67000001,67500000,2,2,1,1,"SA01-Library-2-2"
"14",67500001,6.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",68000001,68500000,2,2,1,1,"SA01-Library-2-2"
"14",68500001,6.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",69000001,69500000,2,2,1,1,"SA01-Library-2-2"
"14",69500001,7e+07,2,2,1,1,"SA01-Library-2-2"
"14",70000001,70500000,2,2,1,1,"SA01-Library-2-2"
"14",70500001,7.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",71000001,71500000,2,2,1,1,"SA01-Library-2-2"
"14",71500001,7.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",72000001,72500000,2,2,1,1,"SA01-Library-2-2"
"14",72500001,7.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",73000001,73500000,2,2,1,1,"SA01-Library-2-2"
"14",73500001,7.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",74000001,74500000,2,2,1,1,"SA01-Library-2-2"
"14",74500001,7.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",75000001,75500000,2,2,1,1,"SA01-Library-2-2"
"14",75500001,7.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",76000001,76500000,2,2,1,1,"SA01-Library-2-2"
"14",76500001,7.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",77000001,77500000,2,2,1,1,"SA01-Library-2-2"
"14",77500001,7.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",78000001,78500000,2,2,1,1,"SA01-Library-2-2"
"14",78500001,7.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",79000001,79500000,2,2,1,1,"SA01-Library-2-2"
"14",79500001,8e+07,2,2,1,1,"SA01-Library-2-2"
"14",80000001,80500000,2,2,1,1,"SA01-Library-2-2"
"14",80500001,8.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",81000001,81500000,2,2,1,1,"SA01-Library-2-2"
"14",81500001,8.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",82000001,82500000,2,2,1,1,"SA01-Library-2-2"
"14",82500001,8.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",83000001,83500000,2,2,1,1,"SA01-Library-2-2"
"14",83500001,8.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",84000001,84500000,2,2,1,1,"SA01-Library-2-2"
"14",84500001,8.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",85000001,85500000,2,2,1,1,"SA01-Library-2-2"
"14",85500001,8.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",86000001,86500000,2,2,1,1,"SA01-Library-2-2"
"14",86500001,8.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",87000001,87500000,2,2,1,1,"SA01-Library-2-2"
"14",87500001,8.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",88000001,88500000,2,2,1,1,"SA01-Library-2-2"
"14",88500001,8.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",89000001,89500000,2,2,1,1,"SA01-Library-2-2"
"14",89500001,9e+07,2,2,1,1,"SA01-Library-2-2"
"14",90000001,90500000,2,2,1,1,"SA01-Library-2-2"
"14",90500001,9.1e+07,2,2,1,1,"SA01-Library-2-2"
"14",91000001,91500000,2,2,1,1,"SA01-Library-2-2"
"14",91500001,9.2e+07,2,2,1,1,"SA01-Library-2-2"
"14",92000001,92500000,2,2,1,1,"SA01-Library-2-2"
"14",92500001,9.3e+07,2,2,1,1,"SA01-Library-2-2"
"14",93000001,93500000,2,2,1,1,"SA01-Library-2-2"
"14",93500001,9.4e+07,2,2,1,1,"SA01-Library-2-2"
"14",94000001,94500000,2,2,1,1,"SA01-Library-2-2"
"14",94500001,9.5e+07,2,2,1,1,"SA01-Library-2-2"
"14",95000001,95500000,2,2,1,1,"SA01-Library-2-2"
"14",95500001,9.6e+07,2,2,1,1,"SA01-Library-2-2"
"14",96000001,96500000,2,2,1,1,"SA01-Library-2-2"
"14",96500001,9.7e+07,2,2,1,1,"SA01-Library-2-2"
"14",97000001,97500000,2,2,1,1,"SA01-Library-2-2"
"14",97500001,9.8e+07,2,2,1,1,"SA01-Library-2-2"
"14",98000001,98500000,2,2,1,1,"SA01-Library-2-2"
"14",98500001,9.9e+07,2,2,1,1,"SA01-Library-2-2"
"14",99000001,99500000,2,2,1,1,"SA01-Library-2-2"
"14",99500001,1e+08,2,2,1,1,"SA01-Library-2-2"
"14",100000001,100500000,2,2,1,1,"SA01-Library-2-2"
"14",100500001,1.01e+08,2,2,1,1,"SA01-Library-2-2"
"14",101000001,101500000,2,2,1,1,"SA01-Library-2-2"
"14",101500001,1.02e+08,2,2,1,1,"SA01-Library-2-2"
"14",102000001,102500000,2,2,1,1,"SA01-Library-2-2"
"14",102500001,1.03e+08,2,2,1,1,"SA01-Library-2-2"
"14",103000001,103500000,2,2,1,1,"SA01-Library-2-2"
"14",103500001,1.04e+08,2,2,1,1,"SA01-Library-2-2"
"14",104000001,104500000,2,2,1,1,"SA01-Library-2-2"
"14",104500001,1.05e+08,2,2,1,1,"SA01-Library-2-2"
"14",105000001,105500000,2,2,1,1,"SA01-Library-2-2"
"14",105500001,1.06e+08,2,2,1,1,"SA01-Library-2-2"
"14",106000001,106500000,2,2,1,1,"SA01-Library-2-2"
"14",106500001,1.07e+08,2,2,1,1,"SA01-Library-2-2"
"14",107000001,107500000,2,2,1,1,"SA01-Library-2-2"
"15",1,5e+05,2,2,1,1,"SA01-Library-2-2"
"15",500001,1e+06,2,2,1,1,"SA01-Library-2-2"
"15",1000001,1500000,2,2,1,1,"SA01-Library-2-2"
"15",1500001,2e+06,2,2,1,1,"SA01-Library-2-2"
"15",2000001,2500000,2,2,1,1,"SA01-Library-2-2"
"15",2500001,3e+06,2,2,1,1,"SA01-Library-2-2"
"15",3000001,3500000,2,2,1,1,"SA01-Library-2-2"
"15",3500001,4e+06,2,2,1,1,"SA01-Library-2-2"
"15",4000001,4500000,2,2,1,1,"SA01-Library-2-2"
"15",4500001,5e+06,2,2,1,1,"SA01-Library-2-2"
"15",5000001,5500000,2,2,1,1,"SA01-Library-2-2"
"15",5500001,6e+06,2,2,1,1,"SA01-Library-2-2"
"15",6000001,6500000,2,2,1,1,"SA01-Library-2-2"
"15",6500001,7e+06,2,2,1,1,"SA01-Library-2-2"
"15",7000001,7500000,2,2,1,1,"SA01-Library-2-2"
"15",7500001,8e+06,2,2,1,1,"SA01-Library-2-2"
"15",8000001,8500000,2,2,1,1,"SA01-Library-2-2"
"15",8500001,9e+06,2,2,1,1,"SA01-Library-2-2"
"15",9000001,9500000,2,2,1,1,"SA01-Library-2-2"
"15",9500001,1e+07,2,2,1,1,"SA01-Library-2-2"
"15",10000001,10500000,2,2,1,1,"SA01-Library-2-2"
"15",10500001,1.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",11000001,11500000,2,2,1,1,"SA01-Library-2-2"
"15",11500001,1.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",12000001,12500000,2,2,1,1,"SA01-Library-2-2"
"15",12500001,1.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",13000001,13500000,2,2,1,1,"SA01-Library-2-2"
"15",13500001,1.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",14000001,14500000,2,2,1,1,"SA01-Library-2-2"
"15",14500001,1.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",15000001,15500000,2,2,1,1,"SA01-Library-2-2"
"15",15500001,1.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",16000001,16500000,2,2,1,1,"SA01-Library-2-2"
"15",16500001,1.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",17000001,17500000,2,2,1,1,"SA01-Library-2-2"
"15",17500001,1.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",18000001,18500000,2,2,1,1,"SA01-Library-2-2"
"15",18500001,1.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",19000001,19500000,2,2,1,1,"SA01-Library-2-2"
"15",19500001,2e+07,2,2,1,1,"SA01-Library-2-2"
"15",20000001,20500000,2,2,1,1,"SA01-Library-2-2"
"15",20500001,2.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",21000001,21500000,2,2,1,1,"SA01-Library-2-2"
"15",21500001,2.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",22000001,22500000,2,2,1,1,"SA01-Library-2-2"
"15",22500001,2.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",23000001,23500000,2,2,1,1,"SA01-Library-2-2"
"15",23500001,2.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",24000001,24500000,2,2,1,1,"SA01-Library-2-2"
"15",24500001,2.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",25000001,25500000,2,2,1,1,"SA01-Library-2-2"
"15",25500001,2.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",26000001,26500000,2,2,1,1,"SA01-Library-2-2"
"15",26500001,2.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",27000001,27500000,2,2,1,1,"SA01-Library-2-2"
"15",27500001,2.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",28000001,28500000,2,2,1,1,"SA01-Library-2-2"
"15",28500001,2.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",29000001,29500000,2,2,1,1,"SA01-Library-2-2"
"15",29500001,3e+07,2,2,1,1,"SA01-Library-2-2"
"15",30000001,30500000,2,2,1,1,"SA01-Library-2-2"
"15",30500001,3.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",31000001,31500000,2,2,1,1,"SA01-Library-2-2"
"15",31500001,3.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",32000001,32500000,2,2,1,1,"SA01-Library-2-2"
"15",32500001,3.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",33000001,33500000,2,2,1,1,"SA01-Library-2-2"
"15",33500001,3.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",34000001,34500000,2,2,1,1,"SA01-Library-2-2"
"15",34500001,3.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",35000001,35500000,2,2,1,1,"SA01-Library-2-2"
"15",35500001,3.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",36000001,36500000,2,2,1,1,"SA01-Library-2-2"
"15",36500001,3.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",37000001,37500000,2,2,1,1,"SA01-Library-2-2"
"15",37500001,3.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",38000001,38500000,2,2,1,1,"SA01-Library-2-2"
"15",38500001,3.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",39000001,39500000,2,2,1,1,"SA01-Library-2-2"
"15",39500001,4e+07,2,2,1,1,"SA01-Library-2-2"
"15",40000001,40500000,2,2,1,1,"SA01-Library-2-2"
"15",40500001,4.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",41000001,41500000,2,2,1,1,"SA01-Library-2-2"
"15",41500001,4.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",42000001,42500000,2,2,1,1,"SA01-Library-2-2"
"15",42500001,4.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",43000001,43500000,2,2,1,1,"SA01-Library-2-2"
"15",43500001,4.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",44000001,44500000,2,2,1,1,"SA01-Library-2-2"
"15",44500001,4.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",45000001,45500000,2,2,1,1,"SA01-Library-2-2"
"15",45500001,4.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",46000001,46500000,2,2,1,1,"SA01-Library-2-2"
"15",46500001,4.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",47000001,47500000,2,2,1,1,"SA01-Library-2-2"
"15",47500001,4.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",48000001,48500000,2,2,1,1,"SA01-Library-2-2"
"15",48500001,4.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",49000001,49500000,2,2,1,1,"SA01-Library-2-2"
"15",49500001,5e+07,2,2,1,1,"SA01-Library-2-2"
"15",50000001,50500000,2,2,1,1,"SA01-Library-2-2"
"15",50500001,5.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",51000001,51500000,2,2,1,1,"SA01-Library-2-2"
"15",51500001,5.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",52000001,52500000,2,2,1,1,"SA01-Library-2-2"
"15",52500001,5.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",53000001,53500000,2,2,1,1,"SA01-Library-2-2"
"15",53500001,5.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",54000001,54500000,2,2,1,1,"SA01-Library-2-2"
"15",54500001,5.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",55000001,55500000,2,2,1,1,"SA01-Library-2-2"
"15",55500001,5.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",56000001,56500000,2,2,1,1,"SA01-Library-2-2"
"15",56500001,5.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",57000001,57500000,2,2,1,1,"SA01-Library-2-2"
"15",57500001,5.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",58000001,58500000,2,2,1,1,"SA01-Library-2-2"
"15",58500001,5.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",59000001,59500000,2,2,1,1,"SA01-Library-2-2"
"15",59500001,6e+07,2,2,1,1,"SA01-Library-2-2"
"15",60000001,60500000,2,2,1,1,"SA01-Library-2-2"
"15",60500001,6.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",61000001,61500000,2,2,1,1,"SA01-Library-2-2"
"15",61500001,6.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",62000001,62500000,2,2,1,1,"SA01-Library-2-2"
"15",62500001,6.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",63000001,63500000,2,2,1,1,"SA01-Library-2-2"
"15",63500001,6.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",64000001,64500000,2,2,1,1,"SA01-Library-2-2"
"15",64500001,6.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",65000001,65500000,2,2,1,1,"SA01-Library-2-2"
"15",65500001,6.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",66000001,66500000,2,2,1,1,"SA01-Library-2-2"
"15",66500001,6.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",67000001,67500000,2,2,1,1,"SA01-Library-2-2"
"15",67500001,6.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",68000001,68500000,2,2,1,1,"SA01-Library-2-2"
"15",68500001,6.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",69000001,69500000,2,2,1,1,"SA01-Library-2-2"
"15",69500001,7e+07,2,2,1,1,"SA01-Library-2-2"
"15",70000001,70500000,2,2,1,1,"SA01-Library-2-2"
"15",70500001,7.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",71000001,71500000,2,2,1,1,"SA01-Library-2-2"
"15",71500001,7.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",72000001,72500000,2,2,1,1,"SA01-Library-2-2"
"15",72500001,7.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",73000001,73500000,2,2,1,1,"SA01-Library-2-2"
"15",73500001,7.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",74000001,74500000,2,2,1,1,"SA01-Library-2-2"
"15",74500001,7.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",75000001,75500000,2,2,1,1,"SA01-Library-2-2"
"15",75500001,7.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",76000001,76500000,2,2,1,1,"SA01-Library-2-2"
"15",76500001,7.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",77000001,77500000,2,2,1,1,"SA01-Library-2-2"
"15",77500001,7.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",78000001,78500000,2,2,1,1,"SA01-Library-2-2"
"15",78500001,7.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",79000001,79500000,2,2,1,1,"SA01-Library-2-2"
"15",79500001,8e+07,2,2,1,1,"SA01-Library-2-2"
"15",80000001,80500000,2,2,1,1,"SA01-Library-2-2"
"15",80500001,8.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",81000001,81500000,2,2,1,1,"SA01-Library-2-2"
"15",81500001,8.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",82000001,82500000,2,2,1,1,"SA01-Library-2-2"
"15",82500001,8.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",83000001,83500000,2,2,1,1,"SA01-Library-2-2"
"15",83500001,8.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",84000001,84500000,2,2,1,1,"SA01-Library-2-2"
"15",84500001,8.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",85000001,85500000,2,2,1,1,"SA01-Library-2-2"
"15",85500001,8.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",86000001,86500000,2,2,1,1,"SA01-Library-2-2"
"15",86500001,8.7e+07,2,2,1,1,"SA01-Library-2-2"
"15",87000001,87500000,2,2,1,1,"SA01-Library-2-2"
"15",87500001,8.8e+07,2,2,1,1,"SA01-Library-2-2"
"15",88000001,88500000,2,2,1,1,"SA01-Library-2-2"
"15",88500001,8.9e+07,2,2,1,1,"SA01-Library-2-2"
"15",89000001,89500000,2,2,1,1,"SA01-Library-2-2"
"15",89500001,9e+07,2,2,1,1,"SA01-Library-2-2"
"15",90000001,90500000,2,2,1,1,"SA01-Library-2-2"
"15",90500001,9.1e+07,2,2,1,1,"SA01-Library-2-2"
"15",91000001,91500000,2,2,1,1,"SA01-Library-2-2"
"15",91500001,9.2e+07,2,2,1,1,"SA01-Library-2-2"
"15",92000001,92500000,2,2,1,1,"SA01-Library-2-2"
"15",92500001,9.3e+07,2,2,1,1,"SA01-Library-2-2"
"15",93000001,93500000,2,2,1,1,"SA01-Library-2-2"
"15",93500001,9.4e+07,2,2,1,1,"SA01-Library-2-2"
"15",94000001,94500000,2,2,1,1,"SA01-Library-2-2"
"15",94500001,9.5e+07,2,2,1,1,"SA01-Library-2-2"
"15",95000001,95500000,2,2,1,1,"SA01-Library-2-2"
"15",95500001,9.6e+07,2,2,1,1,"SA01-Library-2-2"
"15",96000001,96500000,2,2,1,1,"SA01-Library-2-2"
"15",96500001,9.7e+07,2,2,1,1,"SA01-Library-2-2"
